CONTROLLED 5664 addition:Muno:screen_high:with {'battles': 32, 'wins': 0, 'losses': 32, 'draws': 0, 'round_cap': 0, 'phases': 162} 527.3s
CONTROLLED 5696 addition:Muno:mixed_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 70} 531.6s
CONTROLLED 5728 addition:Muno:mixed_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 144} 535.6s
CONTROLLED 5760 addition:Muno:mixed_high:with {'battles': 16, 'wins': 0, 'losses': 16, 'draws': 0, 'round_cap': 0, 'phases': 102} 558.3s
CONTROLLED 5792 addition:Muno:mixed_high:with {'battles': 32, 'wins': 0, 'losses': 32, 'draws': 0, 'round_cap': 0, 'phases': 200} 558.3s
CONTROLLED 5824 addition:Dotra:shock_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 32} 558.3s
CONTROLLED 5856 addition:Dotra:shock_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 64} 560.9s
CONTROLLED 5888 addition:Dotra:shock_high:with {'battles': 16, 'wins': 14, 'losses': 2, 'draws': 0, 'round_cap': 0, 'phases': 42} 564.7s
CONTROLLED 5920 addition:Dotra:shock_high:with {'battles': 32, 'wins': 28, 'losses': 4, 'draws': 0, 'round_cap': 0, 'phases': 86} 568.7s
CONTROLLED 5952 addition:Dotra:screen_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 48} 572.8s
CONTROLLED 5984 addition:Dotra:screen_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 100} 576.6s
CONTROLLED 6016 addition:Dotra:screen_high:with {'battles': 16, 'wins': 8, 'losses': 8, 'draws': 0, 'round_cap': 0, 'phases': 82} 582.8s
CONTROLLED 6048 addition:Dotra:screen_high:with {'battles': 32, 'wins': 10, 'losses': 22, 'draws': 0, 'round_cap': 0, 'phases': 174} 588.5s
CONTROLLED 6080 addition:Dotra:mixed_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 64} 592.7s
CONTROLLED 6112 addition:Dotra:mixed_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 124} 596.6s
CONTROLLED 6144 addition:Dotra:mixed_high:with {'battles': 16, 'wins': 2, 'losses': 14, 'draws': 0, 'round_cap': 0, 'phases': 100} 615.1s
CONTROLLED 6176 addition:Dotra:mixed_high:with {'battles': 32, 'wins': 4, 'losses': 28, 'draws': 0, 'round_cap': 0, 'phases': 196} 615.1s
CONTROLLED 6208 addition:Sooge:shock_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 46} 616.7s
CONTROLLED 6240 addition:Sooge:shock_low:with {'battles': 32, 'wins': 30, 'losses': 2, 'draws': 0, 'round_cap': 0, 'phases': 94} 620.2s
CONTROLLED 6272 addition:Sooge:shock_high:with {'battles': 16, 'wins': 6, 'losses': 10, 'draws': 0, 'round_cap': 0, 'phases': 62} 625.1s
CONTROLLED 6304 addition:Sooge:shock_high:with {'battles': 32, 'wins': 12, 'losses': 20, 'draws': 0, 'round_cap': 0, 'phases': 118} 629.3s
CONTROLLED 6336 addition:Sooge:screen_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 72} 634.1s
CONTROLLED 6368 addition:Sooge:screen_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 138} 638.4s
CONTROLLED 6400 addition:Sooge:screen_high:with {'battles': 16, 'wins': 0, 'losses': 16, 'draws': 0, 'round_cap': 0, 'phases': 84} 646.0s
CONTROLLED 6432 addition:Sooge:screen_high:with {'battles': 32, 'wins': 0, 'losses': 32, 'draws': 0, 'round_cap': 0, 'phases': 166} 653.1s
CONTROLLED 6464 addition:Sooge:mixed_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 70} 658.0s
CONTROLLED 6496 addition:Sooge:mixed_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 136} 662.2s
CONTROLLED 6528 addition:Sooge:mixed_high:with {'battles': 16, 'wins': 2, 'losses': 14, 'draws': 0, 'round_cap': 0, 'phases': 112} 682.9s
CONTROLLED 6560 addition:Sooge:mixed_high:with {'battles': 32, 'wins': 6, 'losses': 26, 'draws': 0, 'round_cap': 0, 'phases': 206} 684.1s
CONTROLLED 6592 addition:Sinodek:shock_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 44} 684.3s
CONTROLLED 6624 addition:Sinodek:shock_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 92} 688.1s
CONTROLLED 6656 addition:Sinodek:shock_high:with {'battles': 16, 'wins': 8, 'losses': 8, 'draws': 0, 'round_cap': 0, 'phases': 58} 692.4s
CONTROLLED 6688 addition:Sinodek:shock_high:with {'battles': 32, 'wins': 20, 'losses': 12, 'draws': 0, 'round_cap': 0, 'phases': 114} 697.2s
CONTROLLED 6720 addition:Sinodek:screen_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 82} 702.5s
CONTROLLED 6752 addition:Sinodek:screen_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 148} 708.1s
CONTROLLED 6784 addition:Sinodek:screen_high:with {'battles': 16, 'wins': 0, 'losses': 16, 'draws': 0, 'round_cap': 0, 'phases': 90} 716.0s
CONTROLLED 6816 addition:Sinodek:screen_high:with {'battles': 32, 'wins': 4, 'losses': 28, 'draws': 0, 'round_cap': 0, 'phases': 176} 724.5s
CONTROLLED 6848 addition:Sinodek:mixed_low:with {'battles': 16, 'wins': 16, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 72} 729.6s
CONTROLLED 6880 addition:Sinodek:mixed_low:with {'battles': 32, 'wins': 32, 'losses': 0, 'draws': 0, 'round_cap': 0, 'phases': 152} 734.9s
CONTROLLED 6912 addition:Sinodek:mixed_high:with {'battles': 16, 'wins': 8, 'losses': 8, 'draws': 0, 'round_cap': 0, 'phases': 96} 754.4s
CONTROLLED 6944 addition:Sinodek:mixed_high:with {'battles': 32, 'wins': 16, 'losses': 14, 'draws': 2, 'round_cap': 0, 'phases': 198} 755.9s
Saved 6944 battles: /workspace/scratch/feea0e9fb8a9/monster-wholesale-20260920/controlled.json.gz
